Name:,Ricardo Amaral
Email:,rna5137@psu.edu
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
6,Al5 Ti5 Co30 Cr30 Ni30,FCC,AM+A+WQ+AT+WQ,Powder Plasma Arc Additive Manufacturing. Heat-treated at 1200 C for 10 h and quenched in water, then aging-treated at 700 C for 1.5 h and quenched in water (HT-AT),ultimate tensile strength,EXP,displacement rate of 0.6 mm/min,298,1080000000.0,10000000.0,Pa,T1,10.1016/j.jmrt.2024.07.106
6,Al5 Ti5 Co30 Cr30 Ni30,FCC,AM+A+WQ+AT+WQ,Powder Plasma Arc Additive Manufacturing. Heat-treated at 1200 C for 10 h and quenched in water, then aging-treated at 700 C for 1.5 h and quenched in water (HT-AT),tensile ductility,EXP,displacement rate of 0.6 mm/min,298,22.3,0.3,%,T1,10.1016/j.jmrt.2024.07.106
6,Al5 Ti5 Co30 Cr30 Ni30,FCC,AM+A+WQ+AT+WQ,Powder Plasma Arc Additive Manufacturing. Heat-treated at 1200 C for 10 h and quenched in water, and quenched in water (HT-AT),tensile yield strength,EXP,displacement rate of 0.6 mm/min,298,530000000.0,2000000.0,Pa,T1,10.1016/j.jmrt.2024.07.106
6,Al5 Ti5 Co30 Cr30 Ni30,FCC,AM+A+WQ+AT+WQ,Powder Plasma Arc Additive Manufacturing. Heat-treated at 1200 C for 10 h and quenched in water, and quenched in water (HT-AT),ultimate tensile strength,EXP,displacement rate of 0.6 mm/min,298,935000000.0,12000000.0,Pa,T1,10.1016/j.jmrt.2024.07.106
6,Al5 Ti5 Co30 Cr30 Ni30,FCC,AM+A+WQ+AT+WQ,Powder Plasma Arc Additive Manufacturing. Heat-treated at 1200 C for 10 h and quenched in water, and quenched in water (HT-AT),tensile ductility,EXP,displacement rate of 0.6 mm/min,298,30.5,0.2,%,T1,10.1016/j.jmrt.2024.07.106
6,Al5 Ti5 Co30 Cr30 Ni30,FCC,AM+A+WQ+AT+WQ,Powder Plasma Arc Additive Manufacturing. Aging-treated at 700 C for 1.5 h and quenched in water (HT-AT),tensile yield strength,EXP,displacement rate of 0.6 mm/min,298,833000000.0,13000000.0,Pa,T1,10.1016/j.jmrt.2024.07.106
6,Al5 Ti5 Co30 Cr30 Ni30,FCC,AM+A+WQ+AT+WQ,Powder Plasma Arc Additive Manufacturing. Aging-treated at 700 C for 1.5 h and quenched in water (HT-AT),ultimate tensile strength,EXP,displacement rate of 0.6 mm/min,298,1115000000.0,35000000.0,Pa,T1,10.1016/j.jmrt.2024.07.106
6,Al5 Ti5 Co30 Cr30 Ni30,FCC,AM+A+WQ+AT+WQ,Powder Plasma Arc Additive Manufacturing. Aging-treated at 700 C for 1.5 h and quenched in water (HT-AT),tensile ductility,EXP,displacement rate of 0.6 mm/min,298,7.5,1.3,%,T1,10.1016/j.jmrt.2024.07.106
7,Cr20 Co12.5 Ni60 Al2.5 Ti5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile yield strength,EXP,strain rate 1e-3,298,992000000.0,None,Pa,F11,10.1016/j.matdes.2024.113173
7,Cr20 Co12.5 Ni60 Al2.5 Ti5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile ductility,EXP,strain rate 1e-3,298,9.2,None,%,F10,10.1016/j.matdes.2024.113173
7,Cr20 Co12.5 Ni60 Al2.5 Ti5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,hardness,EXP,None,298,4450000000.0,100000000.0,Pa,F9,10.1016/j.matdes.2024.113173
7,Cr20 Co12.5 Ni60 Al2.5 Ti5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile yield strength,EXP,strain rate 1e-3,923,841600000.0,None,Pa,F11,10.1016/j.matdes.2024.113173
7,Cr20 Co12.5 Ni60 Al2.5 Ti5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile ductility,EXP,strain rate 1e-3,923,1.62,None,%,F10,10.1016/j.matdes.2024.113173
7,Cr20 Co12.5 Ni60 Al2.5 Ti5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile yield strength,EXP,strain rate 1e-3,1023,772800000.0,None,Pa,F11,10.1016/j.matdes.2024.113173
7,Cr20 Co12.5 Ni60 Al2.5 Ti5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile ductility,EXP,strain rate 1e-3,1023,0.9,None,%,F10,10.1016/j.matdes.2024.113173
7,Cr20 Co12.5 Ni60 Al2.5 Ti5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile yield strength,EXP,strain rate 1e-3,1123,552000000.0,None,Pa,F11,10.1016/j.matdes.2024.113173
7,Cr20 Co12.5 Ni60 Al2.5 Ti5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile ductility,EXP,strain rate 1e-3,1123,1.1,None,%,F10,10.1016/j.matdes.2024.113173
7,Cr22.5 Co10 Ni60 Al5 Ti2.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile yield strength,EXP,strain rate 1e-3,298,740800000.0,None,Pa,F11,10.1016/j.matdes.2024.113173
7,Cr22.5 Co10 Ni60 Al5 Ti2.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile ductility,EXP,strain rate 1e-3,298,9.5,None,%,F10,10.1016/j.matdes.2024.113173
7,Cr22.5 Co10 Ni60 Al5 Ti2.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,hardness,EXP,None,298,3680000000.0,70000000.0,Pa,F9,10.1016/j.matdes.2024.113173
7,Cr22.5 Co10 Ni60 Al5 Ti2.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile yield strength,EXP,strain rate 1e-3,923,635200000.0,None,Pa,F11,10.1016/j.matdes.2024.113173
7,Cr22.5 Co10 Ni60 Al5 Ti2.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile ductility,EXP,strain rate 1e-3,923,1.5,None,%,F10,10.1016/j.matdes.2024.113173
7,Cr22.5 Co10 Ni60 Al5 Ti2.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile yield strength,EXP,strain rate 1e-3,1023,571200000.0,None,Pa,F11,10.1016/j.matdes.2024.113173
7,Cr22.5 Co10 Ni60 Al5 Ti2.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile ductility,EXP,strain rate 1e-3,1023,0.3,None,%,F10,10.1016/j.matdes.2024.113173
7,Cr22.5 Co10 Ni60 Al5 Ti2.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile yield strength,EXP,strain rate 1e-3,1123,470400000.0,None,Pa,F11,10.1016/j.matdes.2024.113173
7,Cr22.5 Co10 Ni60 Al5 Ti2.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile ductility,EXP,strain rate 1e-3,1123,0.22,None,%,F10,10.1016/j.matdes.2024.113173
7,Cr20 Co17.5 Ni50 Al12.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile yield strength,EXP,strain rate 1e-3,298,723200000.0,None,Pa,F11,10.1016/j.matdes.2024.113173
7,Cr20 Co17.5 Ni50 Al12.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile ductility,EXP,strain rate 1e-3,298,5.1,None,%,F10,10.1016/j.matdes.2024.113173
7,Cr20 Co17.5 Ni50 Al12.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,hardness,EXP,None,298,3210000000.0,70000000.0,Pa,F9,10.1016/j.matdes.2024.113173
7,Cr20 Co17.5 Ni50 Al12.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile yield strength,EXP,strain rate 1e-3,923,654400000.0,None,Pa,F11,10.1016/j.matdes.2024.113173
7,Cr20 Co17.5 Ni50 Al12.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile ductility,EXP,strain rate 1e-3,923,0.42,None,%,F10,10.1016/j.matdes.2024.113173
7,Cr20 Co17.5 Ni50 Al12.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile yield strength,EXP,strain rate 1e-3,1023,587200000.0,None,Pa,F11,10.1016/j.matdes.2024.113173
7,Cr20 Co17.5 Ni50 Al12.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile ductility,EXP,strain rate 1e-3,1023,0.21,None,%,F10,10.1016/j.matdes.2024.113173
7,Cr20 Co17.5 Ni50 Al12.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile yield strength,EXP,strain rate 1e-3,1123,409600000.0,None,Pa,F11,10.1016/j.matdes.2024.113173
7,Cr20 Co17.5 Ni50 Al12.5,FCC+L12,H+WQ+CW+RX+CW+ST+WQ,Arc melting. Remelted at least 3 times. Homogenized at 1200 ◦C for 12 h and water quenched. Cold rolled (total reduction of ~ 60 %) followed by recrystallization at 1200 ◦C for 1 h. Cold rolled again (total reduction of ~ 90 %). Solution-treated at 1200 ◦C for 1 h and aged at 750 ◦C for 100 h. Water quenched.,tensile ductility,EXP,strain rate 1e-3,1123,0.19,None,%,F10,10.1016/j.matdes.2024.113173
8,Mo Nb Ta Ti,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive yield strength,EXP,strain rate 1e-3,298,1134000000.0,None,Pa,FS4,10.1016/j.matlet.2024.137126
8,Mo Nb Ta Ti,BCC+carbide,AC,Arc melting. Remelted at least five times. ,ultimate compressive strength,EXP,strain rate 1e-3,298,1915000000.0,None,Pa,FS4,10.1016/j.matlet.2024.137126
8,Mo Nb Ta Ti,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive ductility,EXP,strain rate 1e-3,298,37.8,None,%,FS4,10.1016/j.matlet.2024.137126
8,Mo Nb Ta Ti,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive yield strength,EXP,strain rate 1e-3,1473,277000000.0,None,Pa,FS4,10.1016/j.matlet.2024.137126
8,Mo Nb Ta Ti,BCC+carbide,AC,Arc melting. Remelted at least five times. ,ultimate compressive strength,EXP,strain rate 1e-3,1473,309000000.0,None,Pa,FS4,10.1016/j.matlet.2024.137126
8,Mo Nb Ta Ti,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive ductility,EXP,strain rate 1e-3,1473,50.0,None,%,FS4,10.1016/j.matlet.2024.137126
8,Mo24.975 Nb24.975 Ta24.975 Ti24.975 C0.1,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive yield strength,EXP,strain rate 1e-3,298,1104070000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.975 Nb24.975 Ta24.975 Ti24.975 C0.1,BCC+carbide,AC,Arc melting. Remelted at least five times. ,ultimate compressive strength,EXP,strain rate 1e-3,298,1633400000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.975 Nb24.975 Ta24.975 Ti24.975 C0.1,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive ductility,EXP,strain rate 1e-3,298,19.53,None,%,F3,10.1016/j.matlet.2024.137126
8,Mo24.975 Nb24.975 Ta24.975 Ti24.975 C0.1,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive yield strength,EXP,strain rate 1e-3,1473,392270000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.975 Nb24.975 Ta24.975 Ti24.975 C0.1,BCC+carbide,AC,Arc melting. Remelted at least five times. ,ultimate compressive strength,EXP,strain rate 1e-3,1473,448610000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.975 Nb24.975 Ta24.975 Ti24.975 C0.1,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive ductility,EXP,strain rate 1e-3,1473,50.0,None,%,F3,10.1016/j.matlet.2024.137126
8,Mo24.95 Nb24.95 Ta24.95 Ti24.95 C0.2,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive yield strength,EXP,strain rate 1e-3,298,1101150000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.95 Nb24.95 Ta24.95 Ti24.95 C0.2,BCC+carbide,AC,Arc melting. Remelted at least five times. ,ultimate compressive strength,EXP,strain rate 1e-3,298,1689430000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.95 Nb24.95 Ta24.95 Ti24.95 C0.2,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive ductility,EXP,strain rate 1e-3,298,18.39,None,%,F3,10.1016/j.matlet.2024.137126
8,Mo24.95 Nb24.95 Ta24.95 Ti24.95 C0.2,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive yield strength,EXP,strain rate 1e-3,1473,422180000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.95 Nb24.95 Ta24.95 Ti24.95 C0.2,BCC+carbide,AC,Arc melting. Remelted at least five times. ,ultimate compressive strength,EXP,strain rate 1e-3,1473,453700000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.95 Nb24.95 Ta24.95 Ti24.95 C0.2,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive ductility,EXP,strain rate 1e-3,1473,50.0,None,%,F3,10.1016/j.matlet.2024.137126
8,Mo24.925 Nb24.925 Ta24.925 Ti24.925 C0.3,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive yield strength,EXP,strain rate 1e-3,298,1237060000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.925 Nb24.925 Ta24.925 Ti24.925 C0.3,BCC+carbide,AC,Arc melting. Remelted at least five times. ,ultimate compressive strength,EXP,strain rate 1e-3,298,1705580000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.925 Nb24.925 Ta24.925 Ti24.925 C0.3,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive ductility,EXP,strain rate 1e-3,298,16.83,None,%,F3,10.1016/j.matlet.2024.137126
8,Mo24.925 Nb24.925 Ta24.925 Ti24.925 C0.3,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive yield strength,EXP,strain rate 1e-3,1473,448680000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.925 Nb24.925 Ta24.925 Ti24.925 C0.3,BCC+carbide,AC,Arc melting. Remelted at least five times. ,ultimate compressive strength,EXP,strain rate 1e-3,1473,488800000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.925 Nb24.925 Ta24.925 Ti24.925 C0.3,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive ductility,EXP,strain rate 1e-3,1473,50.0,None,%,F3,10.1016/j.matlet.2024.137126
8,Mo24.9 Nb24.9 Ta24.9 Ti24.9 C0.4,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive yield strength,EXP,strain rate 1e-3,298,1336020000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.9 Nb24.9 Ta24.9 Ti24.9 C0.4,BCC+carbide,AC,Arc melting. Remelted at least five times. ,ultimate compressive strength,EXP,strain rate 1e-3,298,1647550000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.9 Nb24.9 Ta24.9 Ti24.9 C0.4,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive ductility,EXP,strain rate 1e-3,298,14.07,None,%,F3,10.1016/j.matlet.2024.137126
8,Mo24.9 Nb24.9 Ta24.9 Ti24.9 C0.4,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive yield strength,EXP,strain rate 1e-3,1473,450400000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.9 Nb24.9 Ta24.9 Ti24.9 C0.4,BCC+carbide,AC,Arc melting. Remelted at least five times. ,ultimate compressive strength,EXP,strain rate 1e-3,1473,491320000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.9 Nb24.9 Ta24.9 Ti24.9 C0.4,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive ductility,EXP,strain rate 1e-3,1473,50.0,None,%,F3,10.1016/j.matlet.2024.137126
8,Mo24.875 Nb24.875 Ta24.875 Ti24.875 C0.5,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive yield strength,EXP,strain rate 1e-3,298,1261920000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.875 Nb24.875 Ta24.875 Ti24.875 C0.5,BCC+carbide,AC,Arc melting. Remelted at least five times. ,ultimate compressive strength,EXP,strain rate 1e-3,298,1709190000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.875 Nb24.875 Ta24.875 Ti24.875 C0.5,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive ductility,EXP,strain rate 1e-3,298,13.4,None,%,F3,10.1016/j.matlet.2024.137126
8,Mo24.875 Nb24.875 Ta24.875 Ti24.875 C0.5,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive yield strength,EXP,strain rate 1e-3,1473,458070000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.875 Nb24.875 Ta24.875 Ti24.875 C0.5,BCC+carbide,AC,Arc melting. Remelted at least five times. ,ultimate compressive strength,EXP,strain rate 1e-3,1473,496000000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.875 Nb24.875 Ta24.875 Ti24.875 C0.5,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive ductility,EXP,strain rate 1e-3,1473,50.0,None,%,F3,10.1016/j.matlet.2024.137126
8,Mo24.85 Nb24.85 Ta24.85 Ti24.85 C0.6,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive yield strength,EXP,strain rate 1e-3,298,1401150000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.85 Nb24.85 Ta24.85 Ti24.85 C0.6,BCC+carbide,AC,Arc melting. Remelted at least five times. ,ultimate compressive strength,EXP,strain rate 1e-3,298,1570840000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.85 Nb24.85 Ta24.85 Ti24.85 C0.6,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive ductility,EXP,strain rate 1e-3,298,9.505,None,%,F3,10.1016/j.matlet.2024.137126
8,Mo24.85 Nb24.85 Ta24.85 Ti24.85 C0.6,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive yield strength,EXP,strain rate 1e-3,1473,479430000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.85 Nb24.85 Ta24.85 Ti24.85 C0.6,BCC+carbide,AC,Arc melting. Remelted at least five times. ,ultimate compressive strength,EXP,strain rate 1e-3,1473,510000000.0,None,Pa,F3,10.1016/j.matlet.2024.137126
8,Mo24.85 Nb24.85 Ta24.85 Ti24.85 C0.6,BCC+carbide,AC,Arc melting. Remelted at least five times. ,compressive ductility,EXP,strain rate 1e-3,1473,50.0,None,%,F3,10.1016/j.matlet.2024.137126
9,Ti0.4 Zr0.4 Nb0.1 Ta0.1,BCC+BCC+HCP,AM,Laser-based Additive Manufacturing,tensile yield strength,EXP,displacement rate of 0.1 mm/min,298,819000000.0,1400000.0,Pa,T3,10.1016/j.msea.2024.146922
9,Ti0.4 Zr0.4 Nb0.1 Ta0.1,BCC+BCC+HCP,AM,Laser-based Additive Manufacturing,ultimate tensile strength,EXP,displacement rate of 0.1 mm/min,298,877000000.0,2900000.0,Pa,T3,10.1016/j.msea.2024.146922
9,Ti0.4 Zr0.4 Nb0.1 Ta0.1,BCC+BCC+HCP,AM,Laser-based Additive Manufacturing,tensile ductility,EXP,displacement rate of 0.1 mm/min,298,5.1,0.7,%,T3,10.1016/j.msea.2024.146922
9,Ti0.4 Zr0.4 Nb0.1 Ta0.1,BCC+BCC+HCP,AM,Laser-based Additive Manufacturing,youngs modulus,EXP,displacement rate of 0.1 mm/min,298,59000000000.0,200000000.0,Pa,T3,10.1016/j.msea.2024.146922
9,Ti0.4 Zr0.4 Nb0.1 Ta0.1,BCC+BCC+HCP,AM,Laser-based Additive Manufacturing,d parameter,DFT,None,0,3.8,None,None,T1,10.1016/j.msea.2024.146922
