Name:,Ricardo Amaral
Email:,rna5137@psu.edu
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
53,Mn0.56 Cr2.65 Mo0.61 Fe96.18 ,BCC,WQ,Water quenching@930C (6h) > Air cooling@635C (6h) > Furnace cooling@600C (2h),creep rate,EXP,stress = 196 MPa,525,5.19e-08,-,%/s,T7,CDS No.36B
53,Mn0.56 Cr2.65 Mo0.61 Fe96.18 ,BCC,WQ,Water quenching@930C (6h) > Air cooling@635C (6h) > Furnace cooling@600C (2h),creep rate,EXP,stress = 265 MPa,525,8.75e-07,-,%/s,T7,CDS No.36B
53,Mn0.56 Cr2.65 Mo0.61 Fe96.18 ,BCC,WQ,Water quenching@930C (6h) > Air cooling@635C (6h) > Furnace cooling@600C (2h),creep rate,EXP,stress = 294 MPa,525,3e-06,-,%/s,T7,CDS No.36B
53,Mn0.56 Cr2.65 Mo0.61 Fe96.18 ,BCC,WQ,Water quenching@930C (6h) > Air cooling@635C (6h) > Furnace cooling@600C (2h),creep rate,EXP,stress = 177 MPa,525,2.3e-08,-,%/s,T7,CDS No.36B
53,Mn0.56 Cr2.65 Mo0.61 Fe96.18 ,BCC,WQ,Water quenching@930C (6h) > Air cooling@635C (6h) > Furnace cooling@600C (2h),creep rate,EXP,stress = 235 MPa,525,2.239e-07,-,%/s,T7,CDS No.36B
53,Mn0.56 Cr2.65 Mo0.61 Fe96.18 ,BCC,WQ,Water quenching@930C (6h) > Air cooling@635C (6h) > Furnace cooling@600C (2h),creep rate,EXP,stress = 177 MPa,550,1.397e-07,-,%/s,T7,CDS No.36B
53,Mn0.56 Cr2.65 Mo0.61 Fe96.18 ,BCC,WQ,Water quenching@930C (6h) > Air cooling@635C (6h) > Furnace cooling@600C (2h),creep rate,EXP,stress = 235 MPa,550,1.1944e-06,-,%/s,T7,CDS No.36B
53,Mn0.56 Cr2.65 Mo0.61 Fe96.18 ,BCC,WQ,Water quenching@930C (6h) > Air cooling@635C (6h) > Furnace cooling@600C (2h),creep rate,EXP,stress = 157 MPa,550,6.56e-08,-,%/s,T7,CDS No.36B
53,Mn0.56 Cr2.65 Mo0.61 Fe96.18 ,BCC,WQ,Water quenching@930C (6h) > Air cooling@635C (6h) > Furnace cooling@600C (2h),creep rate,EXP,stress = 137 MPa,550,4.47e-08,-,%/s,T7,CDS No.36B
53,Mn0.56 Cr2.65 Mo0.61 Fe96.18 ,BCC,WQ,Water quenching@930C (6h) > Air cooling@635C (6h) > Furnace cooling@600C (2h),creep rate,EXP,stress = 216 MPa,550,5.806e-07,-,%/s,T7,CDS No.36B
53,Mn0.56 Cr2.65 Mo0.61 Fe96.18 ,BCC,WQ,Water quenching@930C (6h) > Air cooling@635C (6h) > Furnace cooling@600C (2h),creep rate,EXP,stress = 118 MPa,550,2.24e-08,-,%/s,T7,CDS No.36B
53,Mn0.56 Cr2.65 Mo0.61 Fe96.18 ,BCC,WQ,Water quenching@930C (6h) > Air cooling@635C (6h) > Furnace cooling@600C (2h),creep rate,EXP,stress = 196 MPa,550,2.489e-07,-,%/s,T7,CDS No.36B
54,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 157 MPa,750,2.364e-07,-,%/s,T7,CDS No.30B
54,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 118 MPa,750,3.1e-09,-,%/s,T7,CDS No.30B
54,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 137 MPa,750,6.5e-09,-,%/s,T7,CDS No.30B
54,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 108 MPa,800,9.92e-08,-,%/s,T7,CDS No.30B
54,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 88 MPa,800,3.2e-09,-,%/s,T7,CDS No.30B
54,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 61 MPa,850,4.2e-09,-,%/s,T7,CDS No.30B
54,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 69 MPa,850,1.31e-08,-,%/s,T7,CDS No.30B
54,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 78 MPa,850,2.01e-08,-,%/s,T7,CDS No.30B
54,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 33 MPa,900,3.4e-09,-,%/s,T7,CDS No.30B
54,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 41 MPa,900,2.41e-08,-,%/s,T7,CDS No.30B
54,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 53 MPa,900,1.019e-07,-,%/s,T7,CDS No.30B
54,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 26 MPa,950,3.44e-08,-,%/s,T7,CDS No.30B
54,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 26 MPa,950,3.75e-08,-,%/s,T7,CDS No.30B
55,Si1.74 Mn0.57 Ni10.52 Cr28.6 W2.3 Fe1.5 Co54.76 ,FCC+HCP,AC,None,creep rate,EXP,stress = 118 MPa,750,1.11e-08,-,%/s,T7,CDS No.30B
55,Si1.74 Mn0.57 Ni10.52 Cr28.6 W2.3 Fe1.5 Co54.76 ,FCC+HCP,AC,None,creep rate,EXP,stress = 157 MPa,750,9.11e-08,-,%/s,T7,CDS No.30B
55,Si1.74 Mn0.57 Ni10.52 Cr28.6 W2.3 Fe1.5 Co54.76 ,FCC+HCP,AC,None,creep rate,EXP,stress = 137 MPa,750,5.22e-08,-,%/s,T7,CDS No.30B
55,Si1.74 Mn0.57 Ni10.52 Cr28.6 W2.3 Fe1.5 Co54.76 ,FCC+HCP,AC,None,creep rate,EXP,stress = 88 MPa,800,3.5e-09,-,%/s,T7,CDS No.30B
55,Si1.74 Mn0.57 Ni10.52 Cr28.6 W2.3 Fe1.5 Co54.76 ,FCC+HCP,AC,None,creep rate,EXP,stress = 108 MPa,800,7.31e-08,-,%/s,T7,CDS No.30B
55,Si1.74 Mn0.57 Ni10.52 Cr28.6 W2.3 Fe1.5 Co54.76 ,FCC+HCP,AC,None,creep rate,EXP,stress = 69 MPa,850,2.55e-08,-,%/s,T7,CDS No.30B
55,Si1.74 Mn0.57 Ni10.52 Cr28.6 W2.3 Fe1.5 Co54.76 ,FCC+HCP,AC,None,creep rate,EXP,stress = 78 MPa,850,1.197e-07,-,%/s,T7,CDS No.30B
55,Si1.74 Mn0.57 Ni10.52 Cr28.6 W2.3 Fe1.5 Co54.76 ,FCC+HCP,AC,None,creep rate,EXP,stress = 61 MPa,850,8.4e-09,-,%/s,T7,CDS No.30B
55,Si1.74 Mn0.57 Ni10.52 Cr28.6 W2.3 Fe1.5 Co54.76 ,FCC+HCP,AC,None,creep rate,EXP,stress = 41 MPa,900,3.31e-08,-,%/s,T7,CDS No.30B
55,Si1.74 Mn0.57 Ni10.52 Cr28.6 W2.3 Fe1.5 Co54.76 ,FCC+HCP,AC,None,creep rate,EXP,stress = 33 MPa,900,5.2e-09,-,%/s,T7,CDS No.30B
55,Si1.74 Mn0.57 Ni10.52 Cr28.6 W2.3 Fe1.5 Co54.76 ,FCC+HCP,AC,None,creep rate,EXP,stress = 53 MPa,900,9e-08,-,%/s,T7,CDS No.30B
56,Si1.59 Mn0.65 Ni10.36 Cr28.69 W2.33 Fe1.44 Co54.94 ,FCC+HCP,AC,None,creep rate,EXP,stress = 157 MPa,750,2.092e-07,-,%/s,T7,CDS No.30B
56,Si1.59 Mn0.65 Ni10.36 Cr28.69 W2.33 Fe1.44 Co54.94 ,FCC+HCP,AC,None,creep rate,EXP,stress = 137 MPa,750,3.5e-08,-,%/s,T7,CDS No.30B
56,Si1.59 Mn0.65 Ni10.36 Cr28.69 W2.33 Fe1.44 Co54.94 ,FCC+HCP,AC,None,creep rate,EXP,stress = 108 MPa,800,5.61e-08,-,%/s,T7,CDS No.30B
56,Si1.59 Mn0.65 Ni10.36 Cr28.69 W2.33 Fe1.44 Co54.94 ,FCC+HCP,AC,None,creep rate,EXP,stress = 157 MPa,800,1.9e-09,-,%/s,T7,CDS No.30B
56,Si1.59 Mn0.65 Ni10.36 Cr28.69 W2.33 Fe1.44 Co54.94 ,FCC+HCP,AC,None,creep rate,EXP,stress = 88 MPa,800,2.6e-09,-,%/s,T7,CDS No.30B
56,Si1.59 Mn0.65 Ni10.36 Cr28.69 W2.33 Fe1.44 Co54.94 ,FCC+HCP,AC,None,creep rate,EXP,stress = 78 MPa,850,1.119e-07,-,%/s,T7,CDS No.30B
56,Si1.59 Mn0.65 Ni10.36 Cr28.69 W2.33 Fe1.44 Co54.94 ,FCC+HCP,AC,None,creep rate,EXP,stress = 61 MPa,850,3.1e-09,-,%/s,T7,CDS No.30B
56,Si1.59 Mn0.65 Ni10.36 Cr28.69 W2.33 Fe1.44 Co54.94 ,FCC+HCP,AC,None,creep rate,EXP,stress = 69 MPa,850,3e-08,-,%/s,T7,CDS No.30B
56,Si1.59 Mn0.65 Ni10.36 Cr28.69 W2.33 Fe1.44 Co54.94 ,FCC+HCP,AC,None,creep rate,EXP,stress = 33 MPa,900,2.9e-09,-,%/s,T7,CDS No.30B
56,Si1.59 Mn0.65 Ni10.36 Cr28.69 W2.33 Fe1.44 Co54.94 ,FCC+HCP,AC,None,creep rate,EXP,stress = 41 MPa,900,5.8e-09,-,%/s,T7,CDS No.30B
56,Si1.59 Mn0.65 Ni10.36 Cr28.69 W2.33 Fe1.44 Co54.94 ,FCC+HCP,AC,None,creep rate,EXP,stress = 53 MPa,900,1.181e-07,-,%/s,T7,CDS No.30B
56,Si1.59 Mn0.65 Ni10.36 Cr28.69 W2.33 Fe1.44 Co54.94 ,FCC+HCP,AC,None,creep rate,EXP,stress = 26 MPa,950,8.7e-09,-,%/s,T7,CDS No.30B
57,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 137 MPa,750,8.9e-09,-,%/s,T7,CDS No.30B
57,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 157 MPa,750,2.678e-07,-,%/s,T7,CDS No.30B
57,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 118 MPa,750,3.4e-09,-,%/s,T7,CDS No.30B
57,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 108 MPa,850,6.31e-08,-,%/s,T7,CDS No.30B
57,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 61 MPa,850,6.8e-09,-,%/s,T7,CDS No.30B
57,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 69 MPa,850,5.19e-08,-,%/s,T7,CDS No.30B
57,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 88 MPa,850,8e-09,-,%/s,T7,CDS No.30B
57,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 78 MPa,850,1.231e-07,-,%/s,T7,CDS No.30B
57,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 53 MPa,900,6.11e-08,-,%/s,T7,CDS No.30B
57,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 33 MPa,900,1.79e-08,-,%/s,T7,CDS No.30B
57,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 41 MPa,900,1e-08,-,%/s,T7,CDS No.30B
57,Si1.4 Mn0.66 Ni10.51 Cr29.14 W2.35 Fe0.64 Co55.3 ,FCC+HCP,A,Furnace cooling@1150C (4h) > Air cooling@980C (4h),creep rate,EXP,stress = 26 MPa,950,5.53e-08,-,%/s,T7,CDS No.30B
58,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 265 MPa,400,9.778e-07,-,%/s,T7,CDS No.17B
58,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 294 MPa,400,2.8333e-06,-,%/s,T7,CDS No.17B
58,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 216 MPa,400,3.75e-08,-,%/s,T7,CDS No.17B
58,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 333 MPa,400,2.61944e-05,-,%/s,T7,CDS No.17B
58,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 235 MPa,400,2.142e-07,-,%/s,T7,CDS No.17B
58,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 196 MPa,400,1.57e-08,-,%/s,T7,CDS No.17B
58,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 235 MPa,425,1.7806e-06,-,%/s,T7,CDS No.17B
58,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 265 MPa,425,7.25e-06,-,%/s,T7,CDS No.17B
58,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 196 MPa,450,3.2778e-06,-,%/s,T7,CDS No.17B
58,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 157 MPa,475,2.8333e-06,-,%/s,T7,CDS No.17B
58,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 196 MPa,475,1.80278e-05,-,%/s,T7,CDS No.17B
58,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 118 MPa,500,8e-07,-,%/s,T7,CDS No.17B
59,Mn0.7 Fe99.3 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 333 MPa,400,3.13889e-05,-,%/s,T7,CDS No.17B
59,Mn0.7 Fe99.3 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 294 MPa,400,2.1778e-06,-,%/s,T7,CDS No.17B
59,Mn0.7 Fe99.3 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 265 MPa,400,3.778e-07,-,%/s,T7,CDS No.17B
59,Mn0.7 Fe99.3 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 235 MPa,400,4.61e-08,-,%/s,T7,CDS No.17B
59,Mn0.7 Fe99.3 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 196 MPa,450,1.525e-05,-,%/s,T7,CDS No.17B
59,Mn0.7 Fe99.3 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 118 MPa,500,5.361e-07,-,%/s,T7,CDS No.17B
60,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 235 MPa,400,3.08e-08,-,%/s,T7,CDS No.17B
60,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 294 MPa,400,2.6194e-06,-,%/s,T7,CDS No.17B
60,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 265 MPa,400,2.575e-07,-,%/s,T7,CDS No.17B
60,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 333 MPa,400,2.46667e-05,-,%/s,T7,CDS No.17B
60,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 196 MPa,450,9e-07,-,%/s,T7,CDS No.17B
60,Mn0.72 Fe99.28 ,BCC,A,Air cooling@900C (7h) > Furnace cooling@625C (10h),creep rate,EXP,stress = 118 MPa,500,4.5e-07,-,%/s,T7,CDS No.17B
61,Mn0.82 Fe99.18 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 333 MPa,400,4.69e-08,-,%/s,T7,CDS No.17B
61,Mn0.82 Fe99.18 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 353 MPa,400,6.583e-07,-,%/s,T7,CDS No.17B
61,Mn0.82 Fe99.18 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 196 MPa,450,8.5e-09,-,%/s,T7,CDS No.17B
61,Mn0.82 Fe99.18 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 265 MPa,450,3.417e-07,-,%/s,T7,CDS No.17B
61,Mn0.82 Fe99.18 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 157 MPa,450,8.5e-09,-,%/s,T7,CDS No.17B
61,Mn0.82 Fe99.18 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 333 MPa,450,0.0001533333,-,%/s,T7,CDS No.17B
61,Mn0.82 Fe99.18 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 118 MPa,500,6.42e-08,-,%/s,T7,CDS No.17B
62,Mn0.95 Fe99.05 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 294 MPa,400,1.1e-09,-,%/s,T7,CDS No.17B
62,Mn0.95 Fe99.05 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 412 MPa,400,1.525e-06,-,%/s,T7,CDS No.17B
62,Mn0.95 Fe99.05 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 265 MPa,400,7e-10,-,%/s,T7,CDS No.17B
62,Mn0.95 Fe99.05 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 392 MPa,400,7.14e-08,-,%/s,T7,CDS No.17B
62,Mn0.95 Fe99.05 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 392 MPa,425,1.24722e-05,-,%/s,T7,CDS No.17B
62,Mn0.95 Fe99.05 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 235 MPa,450,1.49e-08,-,%/s,T7,CDS No.17B
62,Mn0.95 Fe99.05 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 157 MPa,450,6.1e-09,-,%/s,T7,CDS No.17B
62,Mn0.95 Fe99.05 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 265 MPa,450,2.89e-08,-,%/s,T7,CDS No.17B
62,Mn0.95 Fe99.05 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 333 MPa,450,1.0194e-06,-,%/s,T7,CDS No.17B
62,Mn0.95 Fe99.05 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 196 MPa,450,6.1e-09,-,%/s,T7,CDS No.17B
62,Mn0.95 Fe99.05 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 294 MPa,475,2.0028e-06,-,%/s,T7,CDS No.17B
62,Mn0.95 Fe99.05 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 265 MPa,475,5.167e-07,-,%/s,T7,CDS No.17B
62,Mn0.95 Fe99.05 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 118 MPa,500,2.45e-08,-,%/s,T7,CDS No.17B
63,Mn1.03 Fe98.97 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 333 MPa,400,1.29e-08,-,%/s,T7,CDS No.17B
63,Mn1.03 Fe98.97 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 353 MPa,400,6.25e-08,-,%/s,T7,CDS No.17B
63,Mn1.03 Fe98.97 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 265 MPa,400,1.7e-09,-,%/s,T7,CDS No.17B
63,Mn1.03 Fe98.97 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 294 MPa,400,7.1e-09,-,%/s,T7,CDS No.17B
63,Mn1.03 Fe98.97 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 412 MPa,400,2.48611e-05,-,%/s,T7,CDS No.17B
63,Mn1.03 Fe98.97 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 235 MPa,450,2.347e-07,-,%/s,T7,CDS No.17B
63,Mn1.03 Fe98.97 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 157 MPa,450,8.4e-09,-,%/s,T7,CDS No.17B
63,Mn1.03 Fe98.97 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 333 MPa,450,2.45e-05,-,%/s,T7,CDS No.17B
63,Mn1.03 Fe98.97 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 196 MPa,450,8.4e-09,-,%/s,T7,CDS No.17B
63,Mn1.03 Fe98.97 ,BCC,A,Air cooling@910C (5h) > Furnace cooling@625C (5h),creep rate,EXP,stress = 118 MPa,500,2.8e-09,-,%/s,T7,CDS No.17B
64,Mn0.84 Fe99.16 ,BCC,A,Air cooling@890C (1.2h) > Furnace cooling@625C (3.5h),creep rate,EXP,stress = 265 MPa,400,9e-10,-,%/s,T7,CDS No.17B
64,Mn0.84 Fe99.16 ,BCC,A,Air cooling@890C (1.2h) > Furnace cooling@625C (3.5h),creep rate,EXP,stress = 235 MPa,400,4e-10,-,%/s,T7,CDS No.17B
64,Mn0.84 Fe99.16 ,BCC,A,Air cooling@890C (1.2h) > Furnace cooling@625C (3.5h),creep rate,EXP,stress = 353 MPa,400,3.528e-07,-,%/s,T7,CDS No.17B
64,Mn0.84 Fe99.16 ,BCC,A,Air cooling@890C (1.2h) > Furnace cooling@625C (3.5h),creep rate,EXP,stress = 294 MPa,400,1.9e-09,-,%/s,T7,CDS No.17B
64,Mn0.84 Fe99.16 ,BCC,A,Air cooling@890C (1.2h) > Furnace cooling@625C (3.5h),creep rate,EXP,stress = 196 MPa,450,1.86e-08,-,%/s,T7,CDS No.17B
64,Mn0.84 Fe99.16 ,BCC,A,Air cooling@890C (1.2h) > Furnace cooling@625C (3.5h),creep rate,EXP,stress = 196 MPa,450,9e-09,-,%/s,T7,CDS No.17B
64,Mn0.84 Fe99.16 ,BCC,A,Air cooling@890C (1.2h) > Furnace cooling@625C (3.5h),creep rate,EXP,stress = 265 MPa,450,7.75e-07,-,%/s,T7,CDS No.17B
64,Mn0.84 Fe99.16 ,BCC,A,Air cooling@890C (1.2h) > Furnace cooling@625C (3.5h),creep rate,EXP,stress = 118 MPa,500,5.75e-08,-,%/s,T7,CDS No.17B
65,Mn0.76 Fe99.24 ,BCC,A,Air cooling@890C (1.2h) > Furnace cooling@625C (3.5h),creep rate,EXP,stress = 353 MPa,400,3.1111e-06,-,%/s,T7,CDS No.17B
65,Mn0.76 Fe99.24 ,BCC,A,Air cooling@890C (1.2h) > Furnace cooling@625C (3.5h),creep rate,EXP,stress = 314 MPa,400,2.014e-07,-,%/s,T7,CDS No.17B
65,Mn0.76 Fe99.24 ,BCC,A,Air cooling@890C (1.2h) > Furnace cooling@625C (3.5h),creep rate,EXP,stress = 333 MPa,400,1.558e-07,-,%/s,T7,CDS No.17B
65,Mn0.76 Fe99.24 ,BCC,A,Air cooling@890C (1.2h) > Furnace cooling@625C (3.5h),creep rate,EXP,stress = 265 MPa,400,1.3e-09,-,%/s,T7,CDS No.17B
65,Mn0.76 Fe99.24 ,BCC,A,Air cooling@890C (1.2h) > Furnace cooling@625C (3.5h),creep rate,EXP,stress = 314 MPa,425,1.0944e-06,-,%/s,T7,CDS No.17B
65,Mn0.76 Fe99.24 ,BCC,A,Air cooling@890C (1.2h) > Furnace cooling@625C (3.5h),creep rate,EXP,stress = 333 MPa,450,1.5e-05,-,%/s,T7,CDS No.17B
