Name:,Ricardo Amaral
Email:,rna5137@psu.edu
Direct Fetched:,T
Hand Fetched:,T
Comment:,None

id/nickname,Composition,Structure,Processing,Material Comment,Name,Source,Property Parameters,Temperature [K],Value [SI],Uncertainty [SI],Unit [SI],Pointer,DOI
-,Cu77.8496 Zn21.6092 Sn0.541211,None,HR,None,creep rate,EXP,91.56,478.0,1.296e-07,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
-,Cu77.8496 Zn21.6092 Sn0.541211,None,HR,None,creep rate,EXP,96.54,478.0,2.11e-07,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
-,Cu77.8496 Zn21.6092 Sn0.541211,None,HR,None,creep rate,EXP,104.19,478.0,3.572e-07,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
-,Cu77.8496 Zn21.6092 Sn0.541211,None,HR,None,creep rate,EXP,14.27,588.0,1.94e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
-,Cu77.8496 Zn21.6092 Sn0.541211,None,HR,None,creep rate,EXP,16.91,588.0,3.33e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
-,Cu77.8496 Zn21.6092 Sn0.541211,None,HR,None,creep rate,EXP,20.04,588.0,5.77e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
-,Cu77.8496 Zn21.6092 Sn0.541211,None,HR,None,creep rate,EXP,23.57,588.0,9.32e-08,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
-,Cu77.8496 Zn21.6092 Sn0.541211,None,HR,None,creep rate,EXP,27.29,588.0,1.529e-07,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
-,Cu77.8496 Zn21.6092 Sn0.541211,None,HR,None,creep rate,EXP,31.12,588.0,2.392e-07,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
-,Cu77.8496 Zn21.6092 Sn0.541211,None,HR,None,creep rate,EXP,36.59,588.0,4.115e-07,None,%/s,P20.41,Boyer_1988_AtlasOfCreep
C19500,Cu96.9072 Fe1.70522 Co0.861792 Sn0.320875 P0.204964,None,AC,None,creep rate,EXP,271.02,533.15,3.5e-09,None,%/s,P20.2,Boyer_1988_AtlasOfCreep
C19500,Cu96.9072 Fe1.70522 Co0.861792 Sn0.320875 P0.204964,None,AC,None,creep rate,EXP,117.21,588.71,1.74e-08,None,%/s,P20.2,Boyer_1988_AtlasOfCreep
C19500,Cu96.9072 Fe1.70522 Co0.861792 Sn0.320875 P0.204964,None,AC,None,creep rate,EXP,98.9,644.26,3.076e-07,None,%/s,P20.2,Boyer_1988_AtlasOfCreep
C19500,Cu96.9072 Fe1.70522 Co0.861792 Sn0.320875 P0.204964,None,AC,None,creep rate,EXP,59.43,699.82,1.8495e-06,None,%/s,P20.2,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,204.53,503.0,3.79e-08,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,323.49,503.0,1.5195e-06,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,420.61,503.0,1.53481e-05,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,69.04,588.0,1.32e-08,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,89.17,588.0,5.96e-08,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,97.88,588.0,3.536e-07,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,113.05,588.0,1.9148e-06,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,135.41,588.0,2.6152e-06,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,150.44,588.0,9.7622e-06,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,147.32,588.0,1.16991e-05,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,169.59,588.0,1.33328e-05,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,139.93,588.0,1.45956e-05,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,164.06,588.0,2.56308e-05,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,208.1,588.0,7.29309e-05,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,205.89,588.0,8.39551e-05,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,209.98,588.0,9.37739e-05,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
C95200,Cu78.1457 Al18.8229 Fe3.03143,None,AC,None,creep rate,EXP,216.2,588.0,0.000121792,None,%/s,P20.15,Boyer_1988_AtlasOfCreep
-,Mg99.6757 Mn0.324277,None,E+ST,None,creep rate,EXP,1.55,723.0,1e-10,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.6757 Mn0.324277,None,E+ST,None,creep rate,EXP,1.93,723.0,3e-10,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.6757 Mn0.324277,None,E+ST,None,creep rate,EXP,2.3,723.0,5.2e-09,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.6757 Mn0.324277,None,E+ST,None,creep rate,EXP,2.3,723.0,1.18e-08,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.6757 Mn0.324277,None,E+ST,None,creep rate,EXP,2.61,723.0,6.13e-08,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.6757 Mn0.324277,None,E+ST,None,creep rate,EXP,1.17,748.0,4e-10,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.6757 Mn0.324277,None,E+ST,None,creep rate,EXP,1.94,748.0,2.18e-08,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.6757 Mn0.324277,None,E+ST,None,creep rate,EXP,2.31,748.0,9.86e-08,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.5148 Mn0.485173,None,E+ST,None,creep rate,EXP,1.91,723.0,2e-10,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.5148 Mn0.485173,None,E+ST,None,creep rate,EXP,2.3,723.0,3e-10,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.5148 Mn0.485173,None,E+ST,None,creep rate,EXP,2.65,723.0,5e-10,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.5148 Mn0.485173,None,E+ST,None,creep rate,EXP,1.24,748.0,1e-10,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.5148 Mn0.485173,None,E+ST,None,creep rate,EXP,1.54,748.0,3e-10,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.5148 Mn0.485173,None,E+ST,None,creep rate,EXP,2.28,748.0,8e-10,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.5148 Mn0.485173,None,E+ST,None,creep rate,EXP,1.25,773.0,1.1e-09,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
-,Mg99.5148 Mn0.485173,None,E+ST,None,creep rate,EXP,1.55,773.0,2.4e-09,None,%/s,P21.8,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,149.98,1473.0,9.1e-09,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,206.35,1473.0,1.737e-07,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,260.45,1473.0,6.293e-07,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,314.87,1473.0,2.5713e-06,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,325.92,1473.0,9.65322e-05,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,120.89,1573.0,8.33e-08,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,123.0,1573.0,1.097e-07,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,155.24,1573.0,1.9301e-06,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,190.94,1573.0,1.76848e-05,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,206.35,1573.0,5.12902e-05,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,211.76,1573.0,6.41159e-05,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,238.93,1573.0,0.0002666718,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,228.85,1573.0,0.0002906901,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,41.85,1673.0,7.07e-08,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,75.23,1673.0,6.8e-08,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,100.87,1673.0,3.414e-07,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
TZM,Mo98.7411 Ti0.995709 C0.15873 Zr0.104494,None,RX,None,creep rate,EXP,163.49,1673.0,1.00423e-05,None,%/s,P8.19,Boyer_1988_AtlasOfCreep
W-2ThO2,W95.9354 O2.6996 Th1.36504,None,AC,None,creep rate,EXP,40.64,1923.0,2.2762e-06,None,%/s,P8.84,Boyer_1988_AtlasOfCreep
W-2ThO2,W95.9354 O2.6996 Th1.36504,None,AC,None,creep rate,EXP,54.48,1923.0,1.10585e-05,None,%/s,P8.84,Boyer_1988_AtlasOfCreep
W-2ThO2,W95.9354 O2.6996 Th1.36504,None,AC,None,creep rate,EXP,68.48,1923.0,1.45417e-05,None,%/s,P8.84,Boyer_1988_AtlasOfCreep
W-2ThO2,W95.9354 O2.6996 Th1.36504,None,AC,None,creep rate,EXP,101.49,1923.0,6.39528e-05,None,%/s,P8.84,Boyer_1988_AtlasOfCreep
W-2ThO2,W95.9354 O2.6996 Th1.36504,None,AC,None,creep rate,EXP,119.44,1923.0,0.0001026278,None,%/s,P8.84,Boyer_1988_AtlasOfCreep
W-2ThO2,W95.9354 O2.6996 Th1.36504,None,AC,None,creep rate,EXP,134.71,1923.0,0.000299316,None,%/s,P8.84,Boyer_1988_AtlasOfCreep
W-2ThO2,W95.9354 O2.6996 Th1.36504,None,AC,None,creep rate,EXP,168.41,1923.0,0.0014008776,None,%/s,P8.84,Boyer_1988_AtlasOfCreep
W-2ThO2,W95.9354 O2.6996 Th1.36504,None,A,Annealed 1h at 2200C,creep rate,EXP,30.9,1923.0,5.7176e-06,None,%/s,P8.84,Boyer_1988_AtlasOfCreep
W-2ThO2,W95.9354 O2.6996 Th1.36504,None,A,Annealed 1h at 2200C,creep rate,EXP,41.01,1923.0,2.88346e-05,None,%/s,P8.84,Boyer_1988_AtlasOfCreep
W-2ThO2,W95.9354 O2.6996 Th1.36504,None,A,Annealed 1h at 2200C,creep rate,EXP,67.32,1923.0,0.000742548,None,%/s,P8.84,Boyer_1988_AtlasOfCreep
W-2ThO2,W95.9354 O2.6996 Th1.36504,None,AC,None,creep rate,EXP,9.46,2473.0,1.3328e-06,None,%/s,P8.84,Boyer_1988_AtlasOfCreep
W-2ThO2,W95.9354 O2.6996 Th1.36504,None,AC,None,creep rate,EXP,12.23,2473.0,9.4065e-06,None,%/s,P8.84,Boyer_1988_AtlasOfCreep
W-2ThO2,W95.9354 O2.6996 Th1.36504,None,AC,None,creep rate,EXP,17.4,2473.0,5.50801e-05,None,%/s,P8.84,Boyer_1988_AtlasOfCreep
W-2ThO2,W95.9354 O2.6996 Th1.36504,None,AC,None,creep rate,EXP,33.58,2473.0,0.0028125672,None,%/s,P8.84,Boyer_1988_AtlasOfCreep
C86300,Cu58.1703 Zn22.426 Al13.0477 Mn3.20403 Fe3.152,None,AC,None,creep rate,EXP,335.95,393.0,1.1e-09,None,%/s,P20.11,Boyer_1988_AtlasOfCreep
C86300,Cu58.1703 Zn22.426 Al13.0477 Mn3.20403 Fe3.152,None,AC,None,creep rate,EXP,444.37,393.0,4.2e-09,None,%/s,P20.11,Boyer_1988_AtlasOfCreep
C86300,Cu58.1703 Zn22.426 Al13.0477 Mn3.20403 Fe3.152,None,AC,None,creep rate,EXP,222.18,423.0,3.8e-09,None,%/s,P20.11,Boyer_1988_AtlasOfCreep
C86300,Cu58.1703 Zn22.426 Al13.0477 Mn3.20403 Fe3.152,None,AC,None,creep rate,EXP,146.94,448.0,5.5e-09,None,%/s,P20.11,Boyer_1988_AtlasOfCreep
C86300,Cu58.1703 Zn22.426 Al13.0477 Mn3.20403 Fe3.152,None,AC,None,creep rate,EXP,189.7,448.0,3.18e-08,None,%/s,P20.11,Boyer_1988_AtlasOfCreep
C86300,Cu58.1703 Zn22.426 Al13.0477 Mn3.20403 Fe3.152,None,AC,None,creep rate,EXP,253.98,448.0,3.24e-07,None,%/s,P20.11,Boyer_1988_AtlasOfCreep
C86300,Cu58.1703 Zn22.426 Al13.0477 Mn3.20403 Fe3.152,None,AC,None,creep rate,EXP,312.31,448.0,1.7624e-06,None,%/s,P20.11,Boyer_1988_AtlasOfCreep
C86300,Cu58.1703 Zn22.426 Al13.0477 Mn3.20403 Fe3.152,None,AC,None,creep rate,EXP,403.17,448.0,1.90672e-05,None,%/s,P20.11,Boyer_1988_AtlasOfCreep
C86300,Cu58.1703 Zn22.426 Al13.0477 Mn3.20403 Fe3.152,None,AC,None,creep rate,EXP,19.05,503.0,1.58e-08,None,%/s,P20.11,Boyer_1988_AtlasOfCreep
C86300,Cu58.1703 Zn22.426 Al13.0477 Mn3.20403 Fe3.152,None,AC,None,creep rate,EXP,34.57,503.0,2.68e-08,None,%/s,P20.11,Boyer_1988_AtlasOfCreep
C86300,Cu58.1703 Zn22.426 Al13.0477 Mn3.20403 Fe3.152,None,AC,None,creep rate,EXP,77.13,503.0,1.0581e-06,None,%/s,P20.11,Boyer_1988_AtlasOfCreep
C86300,Cu58.1703 Zn22.426 Al13.0477 Mn3.20403 Fe3.152,None,AC,None,creep rate,EXP,115.22,503.0,3.924e-06,None,%/s,P20.11,Boyer_1988_AtlasOfCreep
C92200,Cu91.625 Zn4.55192 Sn3.34413 Pb0.478984,None,AC,None,creep rate,EXP,108.57,448.0,2.1e-09,None,%/s,P20.13,Boyer_1988_AtlasOfCreep
C92200,Cu91.625 Zn4.55192 Sn3.34413 Pb0.478984,None,AC,None,creep rate,EXP,125.38,448.0,1.14e-08,None,%/s,P20.13,Boyer_1988_AtlasOfCreep
C92200,Cu91.625 Zn4.55192 Sn3.34413 Pb0.478984,None,AC,None,creep rate,EXP,222.95,448.0,4.87e-08,None,%/s,P20.13,Boyer_1988_AtlasOfCreep
C92200,Cu91.625 Zn4.55192 Sn3.34413 Pb0.478984,None,AC,None,creep rate,EXP,82.26,503.0,3.9e-09,None,%/s,P20.13,Boyer_1988_AtlasOfCreep
C92200,Cu91.625 Zn4.55192 Sn3.34413 Pb0.478984,None,AC,None,creep rate,EXP,90.23,503.0,7.3e-09,None,%/s,P20.13,Boyer_1988_AtlasOfCreep
C92200,Cu91.625 Zn4.55192 Sn3.34413 Pb0.478984,None,AC,None,creep rate,EXP,94.99,503.0,1.11e-08,None,%/s,P20.13,Boyer_1988_AtlasOfCreep
C92200,Cu91.625 Zn4.55192 Sn3.34413 Pb0.478984,None,AC,None,creep rate,EXP,44.39,563.0,5.1e-09,None,%/s,P20.13,Boyer_1988_AtlasOfCreep
C92200,Cu91.625 Zn4.55192 Sn3.34413 Pb0.478984,None,AC,None,creep rate,EXP,52.87,563.0,9.2e-09,None,%/s,P20.13,Boyer_1988_AtlasOfCreep
C92200,Cu91.625 Zn4.55192 Sn3.34413 Pb0.478984,None,AC,None,creep rate,EXP,67.66,563.0,2.25e-08,None,%/s,P20.13,Boyer_1988_AtlasOfCreep
C92200,Cu91.625 Zn4.55192 Sn3.34413 Pb0.478984,None,AC,None,creep rate,EXP,79.76,563.0,7.11e-08,None,%/s,P20.13,Boyer_1988_AtlasOfCreep
C92200,Cu91.625 Zn4.55192 Sn3.34413 Pb0.478984,None,AC,None,creep rate,EXP,113.13,563.0,2.5608e-05,None,%/s,P20.13,Boyer_1988_AtlasOfCreep
C93700,Cu90.4773 Sn6.05412 Pb3.46855,None,AC,None,creep rate,EXP,84.25,175.0,5.7e-09,None,%/s,P20.14,Boyer_1988_AtlasOfCreep
C93700,Cu90.4773 Sn6.05412 Pb3.46855,None,AC,None,creep rate,EXP,108.96,175.0,2.03e-08,None,%/s,P20.14,Boyer_1988_AtlasOfCreep
C93700,Cu90.4773 Sn6.05412 Pb3.46855,None,AC,None,creep rate,EXP,132.06,175.0,9.93e-08,None,%/s,P20.14,Boyer_1988_AtlasOfCreep
C93700,Cu90.4773 Sn6.05412 Pb3.46855,None,AC,None,creep rate,EXP,55.32,230.0,4.2e-09,None,%/s,P20.14,Boyer_1988_AtlasOfCreep
C93700,Cu90.4773 Sn6.05412 Pb3.46855,None,AC,None,creep rate,EXP,67.92,230.0,1.56e-08,None,%/s,P20.14,Boyer_1988_AtlasOfCreep
C93700,Cu90.4773 Sn6.05412 Pb3.46855,None,AC,None,creep rate,EXP,86.55,230.0,2.86e-08,None,%/s,P20.14,Boyer_1988_AtlasOfCreep
C93700,Cu90.4773 Sn6.05412 Pb3.46855,None,AC,None,creep rate,EXP,109.08,230.0,5.636e-07,None,%/s,P20.14,Boyer_1988_AtlasOfCreep
C93700,Cu90.4773 Sn6.05412 Pb3.46855,None,AC,None,creep rate,EXP,118.81,230.0,1.3036e-06,None,%/s,P20.14,Boyer_1988_AtlasOfCreep
C93700,Cu90.4773 Sn6.05412 Pb3.46855,None,AC,None,creep rate,EXP,126.08,230.0,1.73004e-05,None,%/s,P20.14,Boyer_1988_AtlasOfCreep
C93700,Cu90.4773 Sn6.05412 Pb3.46855,None,AC,None,creep rate,EXP,19.33,290.0,1.12e-08,None,%/s,P20.14,Boyer_1988_AtlasOfCreep
C93700,Cu90.4773 Sn6.05412 Pb3.46855,None,AC,None,creep rate,EXP,33.99,290.0,5.22e-08,None,%/s,P20.14,Boyer_1988_AtlasOfCreep
C93700,Cu90.4773 Sn6.05412 Pb3.46855,None,AC,None,creep rate,EXP,42.85,290.0,9.88e-08,None,%/s,P20.14,Boyer_1988_AtlasOfCreep
C93700,Cu90.4773 Sn6.05412 Pb3.46855,None,AC,None,creep rate,EXP,52.01,290.0,1.312e-07,None,%/s,P20.14,Boyer_1988_AtlasOfCreep
-,Nb100,None,AC,None,creep rate,EXP,48.28,1205.0,0.0012305556,None,%/s,T9.1,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,48.28,1205.0,0.0028055556,None,%/s,T9.1,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,41.38,1205.0,0.0003388889,None,%/s,T9.1,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,37.93,1205.0,1.1667e-06,None,%/s,T9.1,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,34.48,1205.0,2.0278e-06,None,%/s,T9.1,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,58.62,1144.0,0.0034166667,None,%/s,T9.1,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,55.17,1144.0,0.0002111111,None,%/s,T9.1,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,51.72,1144.0,8.333e-07,None,%/s,T9.1,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,13.79,1223.0,3.0833e-06,None,%/s,T9.4,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,20.69,1223.0,1.60833e-05,None,%/s,T9.4,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,27.59,1223.0,5.83333e-05,None,%/s,T9.4,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,34.48,1223.0,0.0001533333,None,%/s,T9.4,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,13.79,1273.0,5.25e-06,None,%/s,T9.4,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,17.24,1273.0,1.38333e-05,None,%/s,T9.4,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,20.69,1273.0,9.5e-05,None,%/s,T9.4,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,20.69,1273.0,3.27778e-05,None,%/s,T9.4,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,24.14,1273.0,0.0001236111,None,%/s,T9.4,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,10.34,1323.0,5.2778e-06,None,%/s,T9.4,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,17.24,1323.0,4.25e-05,None,%/s,T9.4,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,10.34,1373.0,1.52778e-05,None,%/s,T9.4,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,10.34,1423.0,2.30556e-05,None,%/s,T9.4,Conway_1969_CreepRuptureDataRefractoryMetals
-,Nb100,None,AC,None,creep rate,EXP,10.34,1473.0,3.63889e-05,None,%/s,T9.4,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,222.97,1144.11,1.263e-07,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,240.6,1144.11,2.0263e-06,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,246.82,1144.11,1.28197e-05,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,261.08,1144.11,0.0002773101,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,172.67,1255.22,4.7e-09,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,205.86,1255.22,7.878e-07,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,239.82,1255.22,0.0003314959,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,123.67,1366.33,8.54e-08,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,137.67,1366.33,2.768e-07,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,154.52,1366.33,5.11e-07,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,205.6,1366.33,2.60317e-05,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,219.08,1366.33,9.05192e-05,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,117.19,1477.44,6.802e-07,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,137.41,1477.44,2.3631e-06,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+RX,None,creep rate,EXP,171.9,1477.44,3.11676e-05,None,%/s,F5.8,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+F,None,creep rate,EXP,16.56,2523.0,6.64e-07,None,%/s,F5.11,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+F,None,creep rate,EXP,27.92,2523.0,1.39421e-05,None,%/s,F5.11,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+F,None,creep rate,EXP,37.05,2523.0,0.0001061794,None,%/s,F5.11,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+F,None,creep rate,EXP,48.05,2523.0,0.000698724,None,%/s,F5.11,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+F,None,creep rate,EXP,12.28,2773.0,1.0903e-06,None,%/s,F5.11,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+F,None,creep rate,EXP,14.17,2773.0,6.2534e-06,None,%/s,F5.11,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+F,None,creep rate,EXP,20.16,2773.0,5.17977e-05,None,%/s,F5.11,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+F,None,creep rate,EXP,20.93,2773.0,8.54158e-05,None,%/s,F5.11,Conway_1969_CreepRuptureDataRefractoryMetals
-,W100,None,PMP+F,None,creep rate,EXP,12.1,2973.0,7.6517e-06,None,%/s,F5.11,Conway_1969_CreepRuptureDataRefractoryMetals
